[I 2024-11-28 06:10:21,569] A new study created in RDB with name: SST-2-GATv2-google-bert-bert-base-uncased-Grouped-Global_Aggregation
[I 2024-11-28 06:15:29,069] Trial 0 finished with value: 0.8944954128440367 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.4319459866925097, 'batch_size': 226, 'attention_heads': 11, 'hidden_dimension': 191, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5909729556485983, 'global_pooling': 'mean', 'learning_rate': 5.415244119402538e-05, 'weight_decay': 8.179499475211674e-06, 'beta_0': 0.8510059609290175, 'beta_1': 0.9881622148267181, 'epsilon': 1.4618962793704927e-07, 'balanced_loss': True, 'epochs': 94, 'early_stopping_patience': 15, 'plateau_patience': 17, 'plateau_divider': 9}. Best is trial 0 with value: 0.8944954128440367.
[I 2024-11-28 16:04:19,176] Trial 116 finished with value: 0.8979357798165137 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.6804030314518573, 'batch_size': 188, 'attention_heads': 5, 'hidden_dimension': 157, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3324660195042569, 'global_pooling': 'sum', 'learning_rate': 0.0022741738289388086, 'weight_decay': 0.00023209544518311556, 'beta_0': 0.8404191225589598, 'beta_1': 0.9910965047675074, 'epsilon': 8.739844537246903e-05, 'balanced_loss': False, 'epochs': 138, 'early_stopping_patience': 23, 'plateau_patience': 11, 'plateau_divider': 6}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 16:10:58,328] Trial 117 finished with value: 0.8853211009174312 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.5708918928910801, 'batch_size': 135, 'attention_heads': 13, 'hidden_dimension': 228, 'number_of_hidden_layers': 2, 'dropout_rate': 0.48824346387437023, 'global_pooling': 'max', 'learning_rate': 0.0005981770431997997, 'weight_decay': 0.000544225906748064, 'beta_0': 0.8879114460807208, 'beta_1': 0.9916531132224148, 'epsilon': 5.973245764432952e-05, 'balanced_loss': False, 'epochs': 175, 'early_stopping_patience': 21, 'plateau_patience': 14, 'plateau_divider': 6}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 16:20:09,021] Trial 118 finished with value: 0.9002293577981652 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.6966225516019883, 'batch_size': 123, 'attention_heads': 14, 'hidden_dimension': 235, 'number_of_hidden_layers': 3, 'dropout_rate': 0.38256750572687787, 'global_pooling': 'max', 'learning_rate': 0.0036876218572697173, 'weight_decay': 0.0008347090211499558, 'beta_0': 0.8509801312696819, 'beta_1': 0.9819723646590546, 'epsilon': 4.012723529643278e-05, 'balanced_loss': False, 'epochs': 164, 'early_stopping_patience': 24, 'plateau_patience': 11, 'plateau_divider': 6}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 16:24:03,972] Trial 119 finished with value: 0.8979357798165137 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.7149845890758064, 'batch_size': 152, 'attention_heads': 6, 'hidden_dimension': 192, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4626072400931593, 'global_pooling': 'max', 'learning_rate': 0.003005653983863264, 'weight_decay': 0.0004339655392301836, 'beta_0': 0.8776922975597888, 'beta_1': 0.9890522340550185, 'epsilon': 7.18424153357087e-05, 'balanced_loss': True, 'epochs': 159, 'early_stopping_patience': 20, 'plateau_patience': 13, 'plateau_divider': 7}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 16:28:40,923] Trial 120 finished with value: 0.9013761467889908 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.6216673312600932, 'batch_size': 163, 'attention_heads': 11, 'hidden_dimension': 148, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3517668454243525, 'global_pooling': 'mean', 'learning_rate': 0.004819973970131072, 'weight_decay': 2.9611000531601257e-05, 'beta_0': 0.8741352949035122, 'beta_1': 0.9953318304377868, 'epsilon': 3.102549352144801e-05, 'balanced_loss': False, 'epochs': 144, 'early_stopping_patience': 25, 'plateau_patience': 10, 'plateau_divider': 6}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 16:32:54,761] Trial 121 finished with value: 0.9036697247706422 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6483672114979656, 'batch_size': 129, 'attention_heads': 4, 'hidden_dimension': 241, 'number_of_hidden_layers': 2, 'dropout_rate': 0.49844648364037347, 'global_pooling': 'max', 'learning_rate': 0.001164262624097902, 'weight_decay': 0.0006120856615358326, 'beta_0': 0.880614458987454, 'beta_1': 0.9922904669825651, 'epsilon': 5.64422197497747e-06, 'balanced_loss': False, 'epochs': 160, 'early_stopping_patience': 25, 'plateau_patience': 15, 'plateau_divider': 7}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 16:37:09,791] Trial 122 finished with value: 0.9013761467889908 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6339583371903941, 'batch_size': 111, 'attention_heads': 4, 'hidden_dimension': 246, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5269463624230645, 'global_pooling': 'max', 'learning_rate': 0.00043382356417588755, 'weight_decay': 4.42441817379993e-05, 'beta_0': 0.8860743568401854, 'beta_1': 0.9918434785584014, 'epsilon': 6.118422339564907e-08, 'balanced_loss': False, 'epochs': 148, 'early_stopping_patience': 24, 'plateau_patience': 15, 'plateau_divider': 7}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 16:41:30,251] Trial 123 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6645457436378881, 'batch_size': 145, 'attention_heads': 4, 'hidden_dimension': 238, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5127673700869569, 'global_pooling': 'max', 'learning_rate': 0.0013655372071801797, 'weight_decay': 0.000903929810938751, 'beta_0': 0.8788878766788024, 'beta_1': 0.9902566589441288, 'epsilon': 4.6151560114622495e-05, 'balanced_loss': False, 'epochs': 155, 'early_stopping_patience': 25, 'plateau_patience': 16, 'plateau_divider': 7}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 16:47:16,784] Trial 124 finished with value: 0.8944954128440367 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6515816182444181, 'batch_size': 141, 'attention_heads': 10, 'hidden_dimension': 231, 'number_of_hidden_layers': 2, 'dropout_rate': 0.31767060498725797, 'global_pooling': 'max', 'learning_rate': 0.002128467207537879, 'weight_decay': 0.0006706562701999233, 'beta_0': 0.8832954303182372, 'beta_1': 0.9907434787721962, 'epsilon': 5.949599239483752e-05, 'balanced_loss': False, 'epochs': 141, 'early_stopping_patience': 24, 'plateau_patience': 14, 'plateau_divider': 9}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 16:51:42,697] Trial 125 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6822423352697186, 'batch_size': 127, 'attention_heads': 5, 'hidden_dimension': 249, 'number_of_hidden_layers': 2, 'dropout_rate': 0.49463522446352326, 'global_pooling': 'max', 'learning_rate': 0.001762301916525424, 'weight_decay': 0.0005157294096190132, 'beta_0': 0.8695790693410855, 'beta_1': 0.9898992647735283, 'epsilon': 1.2740197606251117e-08, 'balanced_loss': False, 'epochs': 178, 'early_stopping_patience': 25, 'plateau_patience': 17, 'plateau_divider': 2}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 16:58:42,235] Trial 126 finished with value: 0.8899082568807339 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.8309771399416814, 'batch_size': 118, 'attention_heads': 16, 'hidden_dimension': 243, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5223721888495386, 'global_pooling': 'max', 'learning_rate': 0.002582425361869363, 'weight_decay': 0.0007693810041525751, 'beta_0': 0.8816269180052885, 'beta_1': 0.9943854293614689, 'epsilon': 3.943638813528337e-06, 'balanced_loss': False, 'epochs': 169, 'early_stopping_patience': 21, 'plateau_patience': 15, 'plateau_divider': 6}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 17:02:28,670] Trial 127 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.6710359550050515, 'batch_size': 133, 'attention_heads': 4, 'hidden_dimension': 165, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3376343835492945, 'global_pooling': 'max', 'learning_rate': 0.0007077935145229227, 'weight_decay': 0.00034497586832443544, 'beta_0': 0.8761185106518805, 'beta_1': 0.9927490768205828, 'epsilon': 7.550771614349044e-06, 'balanced_loss': False, 'epochs': 163, 'early_stopping_patience': 24, 'plateau_patience': 13, 'plateau_divider': 8}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 17:06:55,015] Trial 128 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5957418508570717, 'batch_size': 148, 'attention_heads': 5, 'hidden_dimension': 253, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4771853829148092, 'global_pooling': 'max', 'learning_rate': 0.0011262557035589154, 'weight_decay': 0.0005997706036857473, 'beta_0': 0.8899233128432605, 'beta_1': 0.9915953882232057, 'epsilon': 2.3040925041079153e-05, 'balanced_loss': False, 'epochs': 136, 'early_stopping_patience': 25, 'plateau_patience': 12, 'plateau_divider': 6}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 17:13:09,460] Trial 129 finished with value: 0.8841743119266054 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6118051919157875, 'batch_size': 123, 'attention_heads': 13, 'hidden_dimension': 237, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5055057243604894, 'global_pooling': 'max', 'learning_rate': 0.006437562175644978, 'weight_decay': 0.0009866842130398352, 'beta_0': 0.867302049379825, 'beta_1': 0.9935340314537732, 'epsilon': 1.0345417665392464e-05, 'balanced_loss': False, 'epochs': 130, 'early_stopping_patience': 23, 'plateau_patience': 12, 'plateau_divider': 7}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 17:19:41,257] Trial 130 finished with value: 0.908256880733945 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.6401356342409892, 'batch_size': 141, 'attention_heads': 14, 'hidden_dimension': 228, 'number_of_hidden_layers': 2, 'dropout_rate': 0.32790031711347767, 'global_pooling': 'max', 'learning_rate': 0.000864168203035899, 'weight_decay': 0.000402679074935225, 'beta_0': 0.884664220178354, 'beta_1': 0.9962115252688104, 'epsilon': 9.850154572182515e-05, 'balanced_loss': True, 'epochs': 126, 'early_stopping_patience': 21, 'plateau_patience': 16, 'plateau_divider': 8}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 17:25:44,145] Trial 131 finished with value: 0.893348623853211 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.6369556096052222, 'batch_size': 139, 'attention_heads': 14, 'hidden_dimension': 225, 'number_of_hidden_layers': 2, 'dropout_rate': 0.31422094405843876, 'global_pooling': 'max', 'learning_rate': 0.0014053851833665605, 'weight_decay': 0.0004032548386690809, 'beta_0': 0.8849747889806224, 'beta_1': 0.9976177364083462, 'epsilon': 8.767595939978873e-05, 'balanced_loss': True, 'epochs': 127, 'early_stopping_patience': 21, 'plateau_patience': 16, 'plateau_divider': 8}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 17:31:42,312] Trial 132 finished with value: 0.8967889908256881 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.6605264381189896, 'batch_size': 150, 'attention_heads': 14, 'hidden_dimension': 231, 'number_of_hidden_layers': 2, 'dropout_rate': 0.32647183972448385, 'global_pooling': 'max', 'learning_rate': 0.0009298911956707079, 'weight_decay': 0.0004829055706072502, 'beta_0': 0.8876540839064389, 'beta_1': 0.9959011280628449, 'epsilon': 7.345549540339663e-05, 'balanced_loss': True, 'epochs': 123, 'early_stopping_patience': 20, 'plateau_patience': 15, 'plateau_divider': 8}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 17:36:30,521] Trial 133 finished with value: 0.9002293577981652 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.6267660539157975, 'batch_size': 131, 'attention_heads': 8, 'hidden_dimension': 241, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3231097102087578, 'global_pooling': 'max', 'learning_rate': 0.003901107510931052, 'weight_decay': 0.00018905833287617316, 'beta_0': 0.8813685892205431, 'beta_1': 0.9908900133558155, 'epsilon': 9.826227480428988e-05, 'balanced_loss': True, 'epochs': 166, 'early_stopping_patience': 20, 'plateau_patience': 16, 'plateau_divider': 8}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 17:40:24,712] Trial 134 finished with value: 0.9002293577981652 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.6461011789276143, 'batch_size': 142, 'attention_heads': 14, 'hidden_dimension': 218, 'number_of_hidden_layers': 0, 'dropout_rate': 0.30868760243157345, 'global_pooling': 'max', 'learning_rate': 0.0028369477788196948, 'weight_decay': 0.0007204748974950854, 'beta_0': 0.8779369488467176, 'beta_1': 0.9912654390953796, 'epsilon': 2.7095336988746164e-07, 'balanced_loss': True, 'epochs': 171, 'early_stopping_patience': 22, 'plateau_patience': 14, 'plateau_divider': 6}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 17:47:15,904] Trial 135 finished with value: 0.9048165137614679 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.6551281693361474, 'batch_size': 135, 'attention_heads': 15, 'hidden_dimension': 246, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3409963419358336, 'global_pooling': 'max', 'learning_rate': 0.0008085297885320236, 'weight_decay': 0.0006180450274228284, 'beta_0': 0.8842675656546753, 'beta_1': 0.9968302314968216, 'epsilon': 5.1420611903861096e-05, 'balanced_loss': True, 'epochs': 133, 'early_stopping_patience': 21, 'plateau_patience': 16, 'plateau_divider': 9}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 17:58:33,860] Trial 136 finished with value: 0.8795871559633027 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.6737434315322355, 'batch_size': 155, 'attention_heads': 15, 'hidden_dimension': 199, 'number_of_hidden_layers': 4, 'dropout_rate': 0.3307958042584757, 'global_pooling': 'max', 'learning_rate': 1.2819914787943077e-05, 'weight_decay': 0.0007872767531056434, 'beta_0': 0.8839488375279411, 'beta_1': 0.9971553181391475, 'epsilon': 5.742701066703196e-05, 'balanced_loss': True, 'epochs': 134, 'early_stopping_patience': 21, 'plateau_patience': 16, 'plateau_divider': 9}. Best is trial 35 with value: 0.9105504587155964.
[I 2024-11-28 18:05:34,225] Trial 137 finished with value: 0.8967889908256881 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.6584254083909862, 'batch_size': 135, 'attention_heads': 15, 'hidden_dimension': 249, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3380886764247299, 'global_pooling': 'max', 'learning_rate': 0.0007927792126133371, 'weight_decay': 0.00027384920311972286, 'beta_0': 0.886611076734501, 'beta_1': 0.9982105586913814, 'epsilon': 4.793810719990639e-05, 'balanced_loss': True, 'epochs': 120, 'early_stopping_patience': 21, 'plateau_patience': 17, 'plateau_divider': 9}. Best is trial 35 with value: 0.9105504587155964.
slurmstepd: error: *** JOB 14024086 ON gpu011 CANCELLED AT 2024-11-28T18:10:11 DUE TO TIME LIMIT ***
